[Topology] mesh=2x2 (4 nodes), 4 cores, 0 DRAM controllers (direct, bypass NoC)
[AddressAllocator] Allocated 3729 transfer blocks, total 5059529.32 MB (alignment=64B)
[Simulator] Loaded IR: 2x2 cores, top_batch_cut=1
[Simulator] Total workloads: 1725, DRAM reads: 376, DRAM writes: 861
[BookSim2NoC] Initialized 2x2 mesh (4 nodes), 8 VCs, 1 subnets (from inline config)
[Ramulator2DRAM] Initialized from inline config (HBM HBM_2Gbps), yaml_clock_ratio=1, sim_clock_ratio=1.00, channels=4, cache_line=64B
[Simulator] Starting simulation...
[Simulator] Cycle 26900000, cores done: 0/4, workloads completed: 248/1725 (14.4%)
[Simulator] Cycle 27000000, cores done: 0/4, workloads completed: 248/1725 (14.4%)
[Simulator] Cycle 27100000, cores done: 0/4, workloads completed: 248/1725 (14.4%)
[Simulator] Cycle 27200000, cores done: 0/4, workloads completed: 249/1725 (14.4%)
[Simulator] Cycle 27300000, cores done: 0/4, workloads completed: 249/1725 (14.4%)
[Simulator] Cycle 27400000, cores done: 0/4, workloads completed: 250/1725 (14.5%)
[Simulator] Cycle 27500000, cores done: 0/4, workloads completed: 251/1725 (14.6%)
[Simulator] Cycle 27600000, cores done: 0/4, workloads completed: 251/1725 (14.6%)
[Simulator] Cycle 27700000, cores done: 0/4, workloads completed: 252/1725 (14.6%)
[Simulator] Cycle 27800000, cores done: 0/4, workloads completed: 252/1725 (14.6%)
[Simulator] Cycle 27900000, cores done: 0/4, workloads completed: 252/1725 (14.6%)
[Simulator] Cycle 28000000, cores done: 0/4, workloads completed: 252/1725 (14.6%)
[Simulator] Cycle 28100000, cores done: 0/4, workloads completed: 253/1725 (14.7%)
[Simulator] Cycle 28200000, cores done: 0/4, workloads completed: 253/1725 (14.7%)
[Simulator] Cycle 28300000, cores done: 0/4, workloads completed: 254/1725 (14.7%)
[Simulator] Cycle 28400000, cores done: 0/4, workloads completed: 255/1725 (14.8%)
[Simulator] Cycle 28500000, cores done: 0/4, workloads completed: 255/1725 (14.8%)
[Simulator] Cycle 28600000, cores done: 0/4, workloads completed: 256/1725 (14.8%)
[Simulator] Cycle 28700000, cores done: 0/4, workloads completed: 256/1725 (14.8%)
[Simulator] Cycle 28800000, cores done: 0/4, workloads completed: 256/1725 (14.8%)
[Simulator] Cycle 28900000, cores done: 0/4, workloads completed: 256/1725 (14.8%)
[Simulator] Cycle 29000000, cores done: 0/4, workloads completed: 257/1725 (14.9%)
[Simulator] Cycle 29100000, cores done: 0/4, workloads completed: 257/1725 (14.9%)
[Simulator] Cycle 29200000, cores done: 0/4, workloads completed: 258/1725 (15.0%)
[Simulator] Cycle 29300000, cores done: 0/4, workloads completed: 258/1725 (15.0%)
[Simulator] Cycle 29400000, cores done: 0/4, workloads completed: 258/1725 (15.0%)
[Simulator] Cycle 29500000, cores done: 0/4, workloads completed: 265/1725 (15.4%)
[Simulator] Cycle 29600000, cores done: 0/4, workloads completed: 265/1725 (15.4%)
[Simulator] Cycle 29700000, cores done: 0/4, workloads completed: 266/1725 (15.4%)
[Simulator] Cycle 29800000, cores done: 0/4, workloads completed: 266/1725 (15.4%)
[Simulator] Cycle 29900000, cores done: 0/4, workloads completed: 266/1725 (15.4%)
[Simulator] Cycle 30000000, cores done: 0/4, workloads completed: 267/1725 (15.5%)
[Simulator] Cycle 30100000, cores done: 0/4, workloads completed: 268/1725 (15.5%)
[Simulator] Cycle 30200000, cores done: 0/4, workloads completed: 269/1725 (15.6%)
[Simulator] Cycle 30300000, cores done: 0/4, workloads completed: 269/1725 (15.6%)
[Simulator] Cycle 30400000, cores done: 0/4, workloads completed: 269/1725 (15.6%)
[Simulator] Cycle 30500000, cores done: 0/4, workloads completed: 269/1725 (15.6%)
[Simulator] Cycle 30600000, cores done: 0/4, workloads completed: 270/1725 (15.7%)
[Simulator] Cycle 30700000, cores done: 0/4, workloads completed: 270/1725 (15.7%)
[Simulator] Cycle 30800000, cores done: 0/4, workloads completed: 271/1725 (15.7%)
[Simulator] Cycle 30900000, cores done: 0/4, workloads completed: 271/1725 (15.7%)
[Simulator] Cycle 31000000, cores done: 0/4, workloads completed: 271/1725 (15.7%)
[Simulator] Cycle 31100000, cores done: 0/4, workloads completed: 274/1725 (15.9%)
[Simulator] Cycle 31200000, cores done: 0/4, workloads completed: 279/1725 (16.2%)
[Simulator] Cycle 31300000, cores done: 0/4, workloads completed: 279/1725 (16.2%)
[Simulator] Cycle 31400000, cores done: 0/4, workloads completed: 279/1725 (16.2%)
[Simulator] Cycle 31500000, cores done: 0/4, workloads completed: 280/1725 (16.2%)
[Simulator] Cycle 31600000, cores done: 0/4, workloads completed: 280/1725 (16.2%)
[Simulator] Cycle 31700000, cores done: 0/4, workloads completed: 280/1725 (16.2%)
[Simulator] Cycle 31800000, cores done: 0/4, workloads completed: 281/1725 (16.3%)
[Simulator] Cycle 31900000, cores done: 0/4, workloads completed: 281/1725 (16.3%)
[Simulator] Cycle 32000000, cores done: 0/4, workloads completed: 281/1725 (16.3%)
[Simulator] Cycle 32100000, cores done: 0/4, workloads completed: 283/1725 (16.4%)
[Simulator] Cycle 32200000, cores done: 0/4, workloads completed: 283/1725 (16.4%)
[Simulator] Cycle 32300000, cores done: 0/4, workloads completed: 283/1725 (16.4%)
[Simulator] Cycle 32400000, cores done: 0/4, workloads completed: 283/1725 (16.4%)
[Simulator] Cycle 32500000, cores done: 0/4, workloads completed: 284/1725 (16.5%)
[Simulator] Cycle 32600000, cores done: 0/4, workloads completed: 284/1725 (16.5%)
[Simulator] Cycle 32700000, cores done: 0/4, workloads completed: 284/1725 (16.5%)
[Simulator] Cycle 32800000, cores done: 0/4, workloads completed: 285/1725 (16.5%)
[Simulator] Cycle 32900000, cores done: 0/4, workloads completed: 285/1725 (16.5%)
[Simulator] Cycle 33000000, cores done: 0/4, workloads completed: 285/1725 (16.5%)
[Simulator] Cycle 33100000, cores done: 0/4, workloads completed: 287/1725 (16.6%)
[Simulator] Cycle 33200000, cores done: 0/4, workloads completed: 287/1725 (16.6%)
[Simulator] Cycle 33300000, cores done: 0/4, workloads completed: 287/1725 (16.6%)
[Simulator] Cycle 33400000, cores done: 0/4, workloads completed: 287/1725 (16.6%)
[Simulator] Cycle 33500000, cores done: 0/4, workloads completed: 287/1725 (16.6%)
[Simulator] Cycle 33600000, cores done: 0/4, workloads completed: 287/1725 (16.6%)
[Deadlock] Cycle detected at cycle 33600000: C2 -> C3 -> C2
[Deadlock] Force-advancing core 2 (workload 60, completed 60)
[Simulator] Cycle 33700000, cores done: 0/4, workloads completed: 288/1725 (16.7%)
[Simulator] Cycle 33800000, cores done: 0/4, workloads completed: 288/1725 (16.7%)
[Simulator] Cycle 33900000, cores done: 0/4, workloads completed: 288/1725 (16.7%)
[Simulator] Cycle 34000000, cores done: 0/4, workloads completed: 288/1725 (16.7%)
[Simulator] Cycle 34100000, cores done: 0/4, workloads completed: 290/1725 (16.8%)
[Simulator] Cycle 34200000, cores done: 0/4, workloads completed: 290/1725 (16.8%)
[Simulator] Cycle 34300000, cores done: 0/4, workloads completed: 290/1725 (16.8%)
[Simulator] Cycle 34400000, cores done: 0/4, workloads completed: 290/1725 (16.8%)
[Simulator] Cycle 34500000, cores done: 0/4, workloads completed: 290/1725 (16.8%)
[Simulator] Cycle 34600000, cores done: 0/4, workloads completed: 290/1725 (16.8%)
[Deadlock] Cycle detected at cycle 34600000: C2 -> C3 -> C2
[Deadlock] Force-advancing core 2 (workload 61, completed 61)
[Simulator] Cycle 34700000, cores done: 0/4, workloads completed: 291/1725 (16.9%)
[Simulator] Cycle 34800000, cores done: 0/4, workloads completed: 291/1725 (16.9%)
[Simulator] Cycle 34900000, cores done: 0/4, workloads completed: 291/1725 (16.9%)
[Simulator] Cycle 35000000, cores done: 0/4, workloads completed: 291/1725 (16.9%)
[Simulator] Cycle 35100000, cores done: 0/4, workloads completed: 293/1725 (17.0%)
[Simulator] Cycle 35200000, cores done: 0/4, workloads completed: 293/1725 (17.0%)
[Simulator] Cycle 35300000, cores done: 0/4, workloads completed: 293/1725 (17.0%)
[Simulator] Cycle 35400000, cores done: 0/4, workloads completed: 293/1725 (17.0%)
[Simulator] Cycle 35500000, cores done: 0/4, workloads completed: 293/1725 (17.0%)
[Simulator] Cycle 35600000, cores done: 0/4, workloads completed: 293/1725 (17.0%)
[Deadlock] Cycle detected at cycle 35600000: C2 -> C3 -> C2
[Deadlock] Force-advancing core 2 (workload 62, completed 62)
[Simulator] Cycle 35700000, cores done: 0/4, workloads completed: 294/1725 (17.0%)
[Simulator] Cycle 35800000, cores done: 0/4, workloads completed: 294/1725 (17.0%)
[Simulator] Cycle 35900000, cores done: 0/4, workloads completed: 294/1725 (17.0%)
[Simulator] Cycle 36000000, cores done: 0/4, workloads completed: 294/1725 (17.0%)
[Simulator] Cycle 36100000, cores done: 0/4, workloads completed: 296/1725 (17.2%)
[Simulator] Cycle 36200000, cores done: 0/4, workloads completed: 296/1725 (17.2%)
[Simulator] Cycle 36300000, cores done: 0/4, workloads completed: 296/1725 (17.2%)
[Simulator] Cycle 36400000, cores done: 0/4, workloads completed: 296/1725 (17.2%)
[Simulator] Cycle 36500000, cores done: 0/4, workloads completed: 296/1725 (17.2%)
[Simulator] Cycle 36600000, cores done: 0/4, workloads completed: 296/1725 (17.2%)
[Deadlock] Cycle detected at cycle 36600000: C2 -> C3 -> C2
[Deadlock] Force-advancing core 2 (workload 63, completed 63)
[Simulator] Cycle 36700000, cores done: 0/4, workloads completed: 297/1725 (17.2%)
[Simulator] Cycle 36800000, cores done: 0/4, workloads completed: 297/1725 (17.2%)
[Simulator] Cycle 36900000, cores done: 0/4, workloads completed: 297/1725 (17.2%)
[Simulator] Cycle 37000000, cores done: 0/4, workloads completed: 297/1725 (17.2%)
[Simulator] Cycle 37100000, cores done: 0/4, workloads completed: 299/1725 (17.3%)
[Simulator] Cycle 37200000, cores done: 0/4, workloads completed: 299/1725 (17.3%)
[Simulator] Cycle 37300000, cores done: 0/4, workloads completed: 300/1725 (17.4%)
[Simulator] Cycle 37400000, cores done: 0/4, workloads completed: 300/1725 (17.4%)
[Simulator] Cycle 37500000, cores done: 0/4, workloads completed: 300/1725 (17.4%)
[Simulator] Cycle 37600000, cores done: 0/4, workloads completed: 301/1725 (17.4%)
[Simulator] Cycle 37700000, cores done: 0/4, workloads completed: 301/1725 (17.4%)
[Simulator] Cycle 37800000, cores done: 0/4, workloads completed: 302/1725 (17.5%)
[Simulator] Cycle 37900000, cores done: 0/4, workloads completed: 302/1725 (17.5%)
[Simulator] Cycle 38000000, cores done: 0/4, workloads completed: 302/1725 (17.5%)
[Simulator] Cycle 38100000, cores done: 0/4, workloads completed: 303/1725 (17.6%)
[Simulator] Cycle 38200000, cores done: 0/4, workloads completed: 304/1725 (17.6%)
[Simulator] Cycle 38300000, cores done: 0/4, workloads completed: 305/1725 (17.7%)
[Simulator] Cycle 38400000, cores done: 0/4, workloads completed: 305/1725 (17.7%)
[Simulator] Cycle 38500000, cores done: 0/4, workloads completed: 305/1725 (17.7%)
[Simulator] Cycle 38600000, cores done: 0/4, workloads completed: 312/1725 (18.1%)
[Simulator] Cycle 38700000, cores done: 0/4, workloads completed: 312/1725 (18.1%)
[Simulator] Cycle 38800000, cores done: 0/4, workloads completed: 313/1725 (18.1%)
[Simulator] Cycle 38900000, cores done: 0/4, workloads completed: 313/1725 (18.1%)
[Simulator] Cycle 39000000, cores done: 0/4, workloads completed: 313/1725 (18.1%)
[Simulator] Cycle 39100000, cores done: 0/4, workloads completed: 313/1725 (18.1%)
[Simulator] Cycle 39200000, cores done: 0/4, workloads completed: 315/1725 (18.3%)
[Simulator] Cycle 39300000, cores done: 0/4, workloads completed: 315/1725 (18.3%)
[Simulator] Cycle 39400000, cores done: 0/4, workloads completed: 316/1725 (18.3%)
[Simulator] Cycle 39500000, cores done: 0/4, workloads completed: 317/1725 (18.4%)
[Simulator] Cycle 39600000, cores done: 0/4, workloads completed: 317/1725 (18.4%)
[Simulator] Cycle 39700000, cores done: 0/4, workloads completed: 318/1725 (18.4%)
[Simulator] Cycle 39800000, cores done: 0/4, workloads completed: 319/1725 (18.5%)
[Simulator] Cycle 39900000, cores done: 0/4, workloads completed: 320/1725 (18.6%)
[Simulator] Cycle 40000000, cores done: 0/4, workloads completed: 320/1725 (18.6%)
[Simulator] Cycle 40100000, cores done: 0/4, workloads completed: 321/1725 (18.6%)
[Simulator] Cycle 40200000, cores done: 0/4, workloads completed: 321/1725 (18.6%)
[Simulator] Cycle 40300000, cores done: 0/4, workloads completed: 322/1725 (18.7%)
[Simulator] Cycle 40400000, cores done: 0/4, workloads completed: 323/1725 (18.7%)
[Simulator] Cycle 40500000, cores done: 0/4, workloads completed: 323/1725 (18.7%)
[Simulator] Cycle 40600000, cores done: 0/4, workloads completed: 323/1725 (18.7%)
[Simulator] Cycle 40700000, cores done: 0/4, workloads completed: 323/1725 (18.7%)
[Simulator] Cycle 40800000, cores done: 0/4, workloads completed: 324/1725 (18.8%)
[Simulator] Cycle 40900000, cores done: 0/4, workloads completed: 324/1725 (18.8%)
[Simulator] Cycle 41000000, cores done: 0/4, workloads completed: 324/1725 (18.8%)
[Simulator] Cycle 41100000, cores done: 0/4, workloads completed: 331/1725 (19.2%)
[Simulator] Cycle 41200000, cores done: 0/4, workloads completed: 331/1725 (19.2%)
[Simulator] Cycle 41300000, cores done: 0/4, workloads completed: 332/1725 (19.2%)
[Simulator] Cycle 41400000, cores done: 0/4, workloads completed: 333/1725 (19.3%)
[Simulator] Cycle 41500000, cores done: 0/4, workloads completed: 333/1725 (19.3%)
[Simulator] Cycle 41600000, cores done: 0/4, workloads completed: 333/1725 (19.3%)
[Simulator] Cycle 41700000, cores done: 0/4, workloads completed: 333/1725 (19.3%)
[Simulator] Cycle 41800000, cores done: 0/4, workloads completed: 334/1725 (19.4%)
[Simulator] Cycle 41900000, cores done: 0/4, workloads completed: 334/1725 (19.4%)
[Simulator] Cycle 42000000, cores done: 0/4, workloads completed: 334/1725 (19.4%)
[Simulator] Cycle 42100000, cores done: 0/4, workloads completed: 335/1725 (19.4%)
[Simulator] Cycle 42200000, cores done: 0/4, workloads completed: 335/1725 (19.4%)
[Simulator] Cycle 42300000, cores done: 0/4, workloads completed: 336/1725 (19.5%)
[Simulator] Cycle 42400000, cores done: 0/4, workloads completed: 337/1725 (19.5%)
[Simulator] Cycle 42500000, cores done: 0/4, workloads completed: 337/1725 (19.5%)
[Simulator] Cycle 42600000, cores done: 0/4, workloads completed: 337/1725 (19.5%)
[Simulator] Cycle 42700000, cores done: 0/4, workloads completed: 338/1725 (19.6%)
[Simulator] Cycle 42800000, cores done: 0/4, workloads completed: 338/1725 (19.6%)
[Simulator] Cycle 42900000, cores done: 0/4, workloads completed: 338/1725 (19.6%)
[Simulator] Cycle 43000000, cores done: 0/4, workloads completed: 339/1725 (19.7%)
[Simulator] Cycle 43100000, cores done: 0/4, workloads completed: 339/1725 (19.7%)
[Simulator] Cycle 43200000, cores done: 0/4, workloads completed: 339/1725 (19.7%)
[Simulator] Cycle 43300000, cores done: 0/4, workloads completed: 340/1725 (19.7%)
[Simulator] Cycle 43400000, cores done: 0/4, workloads completed: 340/1725 (19.7%)
[Simulator] Cycle 43500000, cores done: 0/4, workloads completed: 340/1725 (19.7%)
[Simulator] Cycle 43600000, cores done: 0/4, workloads completed: 340/1725 (19.7%)
[Simulator] Cycle 43700000, cores done: 0/4, workloads completed: 340/1725 (19.7%)
[Simulator] Cycle 43800000, cores done: 0/4, workloads completed: 340/1725 (19.7%)
[Deadlock] Cycle detected at cycle 43800000: C2 -> C3 -> C2
[Deadlock] Force-advancing core 2 (workload 64, completed 64)
[Simulator] Cycle 43900000, cores done: 0/4, workloads completed: 341/1725 (19.8%)
[Simulator] Cycle 44000000, cores done: 0/4, workloads completed: 342/1725 (19.8%)
[Simulator] Cycle 44100000, cores done: 0/4, workloads completed: 342/1725 (19.8%)
[Simulator] Cycle 44200000, cores done: 0/4, workloads completed: 342/1725 (19.8%)
[Simulator] Cycle 44300000, cores done: 0/4, workloads completed: 343/1725 (19.9%)
[Simulator] Cycle 44400000, cores done: 0/4, workloads completed: 343/1725 (19.9%)
[Simulator] Cycle 44500000, cores done: 0/4, workloads completed: 343/1725 (19.9%)
[Simulator] Cycle 44600000, cores done: 0/4, workloads completed: 343/1725 (19.9%)
[Simulator] Cycle 44700000, cores done: 0/4, workloads completed: 343/1725 (19.9%)
[Simulator] Cycle 44800000, cores done: 0/4, workloads completed: 343/1725 (19.9%)
[Deadlock] Cycle detected at cycle 44800000: C2 -> C3 -> C2
[Deadlock] Force-advancing core 2 (workload 65, completed 65)
[Simulator] Cycle 44900000, cores done: 0/4, workloads completed: 344/1725 (19.9%)
[Simulator] Cycle 45000000, cores done: 0/4, workloads completed: 345/1725 (20.0%)
[Simulator] Cycle 45100000, cores done: 0/4, workloads completed: 346/1725 (20.1%)
[Simulator] Cycle 45200000, cores done: 0/4, workloads completed: 346/1725 (20.1%)
[Simulator] Cycle 45300000, cores done: 0/4, workloads completed: 348/1725 (20.2%)
[Simulator] Cycle 45400000, cores done: 0/4, workloads completed: 348/1725 (20.2%)
[Simulator] Cycle 45500000, cores done: 0/4, workloads completed: 349/1725 (20.2%)
[Simulator] Cycle 45600000, cores done: 0/4, workloads completed: 349/1725 (20.2%)
[Simulator] Cycle 45700000, cores done: 0/4, workloads completed: 350/1725 (20.3%)
[Simulator] Cycle 45800000, cores done: 0/4, workloads completed: 350/1725 (20.3%)
[Simulator] Cycle 45900000, cores done: 0/4, workloads completed: 351/1725 (20.3%)
[Simulator] Cycle 46000000, cores done: 0/4, workloads completed: 352/1725 (20.4%)
[Simulator] Cycle 46100000, cores done: 0/4, workloads completed: 353/1725 (20.5%)
[Simulator] Cycle 46200000, cores done: 0/4, workloads completed: 353/1725 (20.5%)
[Simulator] Cycle 46300000, cores done: 0/4, workloads completed: 354/1725 (20.5%)
[Simulator] Cycle 46400000, cores done: 0/4, workloads completed: 354/1725 (20.5%)
[Simulator] Cycle 46500000, cores done: 0/4, workloads completed: 355/1725 (20.6%)
[Simulator] Cycle 46600000, cores done: 0/4, workloads completed: 355/1725 (20.6%)
[Simulator] Cycle 46700000, cores done: 0/4, workloads completed: 355/1725 (20.6%)
[Simulator] Cycle 46800000, cores done: 0/4, workloads completed: 356/1725 (20.6%)
[Simulator] Cycle 46900000, cores done: 0/4, workloads completed: 356/1725 (20.6%)
[Simulator] Cycle 47000000, cores done: 0/4, workloads completed: 358/1725 (20.8%)
[Simulator] Cycle 47100000, cores done: 0/4, workloads completed: 359/1725 (20.8%)
[Simulator] Cycle 47200000, cores done: 0/4, workloads completed: 359/1725 (20.8%)
[Simulator] Cycle 47300000, cores done: 0/4, workloads completed: 360/1725 (20.9%)
[Simulator] Cycle 47400000, cores done: 0/4, workloads completed: 360/1725 (20.9%)
[Simulator] Cycle 47500000, cores done: 0/4, workloads completed: 361/1725 (20.9%)
[Simulator] Cycle 47600000, cores done: 0/4, workloads completed: 361/1725 (20.9%)
[Simulator] Cycle 47700000, cores done: 0/4, workloads completed: 361/1725 (20.9%)
[Simulator] Cycle 47800000, cores done: 0/4, workloads completed: 373/1725 (21.6%)
[Simulator] Cycle 47900000, cores done: 0/4, workloads completed: 374/1725 (21.7%)
[Simulator] Cycle 48000000, cores done: 0/4, workloads completed: 376/1725 (21.8%)
[Simulator] Cycle 48100000, cores done: 0/4, workloads completed: 377/1725 (21.9%)
[Simulator] Cycle 48200000, cores done: 0/4, workloads completed: 379/1725 (22.0%)
[Simulator] Cycle 48300000, cores done: 0/4, workloads completed: 380/1725 (22.0%)
[Simulator] Cycle 48400000, cores done: 0/4, workloads completed: 381/1725 (22.1%)
[Simulator] Cycle 48500000, cores done: 0/4, workloads completed: 388/1725 (22.5%)
[Simulator] Cycle 48600000, cores done: 0/4, workloads completed: 390/1725 (22.6%)
[Simulator] Cycle 48700000, cores done: 0/4, workloads completed: 393/1725 (22.8%)
[Simulator] Cycle 48800000, cores done: 0/4, workloads completed: 396/1725 (23.0%)
[Simulator] Cycle 48900000, cores done: 0/4, workloads completed: 398/1725 (23.1%)
[Simulator] Cycle 49000000, cores done: 0/4, workloads completed: 401/1725 (23.2%)
[Simulator] Cycle 49100000, cores done: 0/4, workloads completed: 401/1725 (23.2%)
[Simulator] Cycle 49200000, cores done: 0/4, workloads completed: 402/1725 (23.3%)
[Simulator] Cycle 49300000, cores done: 0/4, workloads completed: 403/1725 (23.4%)
[Simulator] Cycle 49400000, cores done: 0/4, workloads completed: 403/1725 (23.4%)
[Simulator] Cycle 49500000, cores done: 0/4, workloads completed: 403/1725 (23.4%)
[Simulator] Cycle 49600000, cores done: 0/4, workloads completed: 403/1725 (23.4%)
[Simulator] Cycle 49700000, cores done: 0/4, workloads completed: 404/1725 (23.4%)
[Simulator] Cycle 49800000, cores done: 0/4, workloads completed: 404/1725 (23.4%)
[Simulator] Cycle 49900000, cores done: 0/4, workloads completed: 404/1725 (23.4%)
[Simulator] Cycle 50000000, cores done: 0/4, workloads completed: 405/1725 (23.5%)
[Simulator] Cycle 50100000, cores done: 0/4, workloads completed: 405/1725 (23.5%)
[Simulator] Cycle 50200000, cores done: 0/4, workloads completed: 406/1725 (23.5%)
[Simulator] Cycle 50300000, cores done: 0/4, workloads completed: 407/1725 (23.6%)
[Simulator] Cycle 50400000, cores done: 0/4, workloads completed: 407/1725 (23.6%)
[Simulator] Cycle 50500000, cores done: 0/4, workloads completed: 407/1725 (23.6%)
[Simulator] Cycle 50600000, cores done: 0/4, workloads completed: 408/1725 (23.7%)
[Simulator] Cycle 50700000, cores done: 0/4, workloads completed: 408/1725 (23.7%)
[Simulator] Cycle 50800000, cores done: 0/4, workloads completed: 408/1725 (23.7%)
[Simulator] Cycle 50900000, cores done: 0/4, workloads completed: 413/1725 (23.9%)
[Simulator] Cycle 51000000, cores done: 0/4, workloads completed: 421/1725 (24.4%)
[Simulator] Cycle 51100000, cores done: 0/4, workloads completed: 422/1725 (24.5%)
[Simulator] Cycle 51200000, cores done: 0/4, workloads completed: 424/1725 (24.6%)
[Simulator] Cycle 51300000, cores done: 0/4, workloads completed: 425/1725 (24.6%)
[Simulator] Cycle 51400000, cores done: 0/4, workloads completed: 426/1725 (24.7%)
[Simulator] Cycle 51500000, cores done: 0/4, workloads completed: 427/1725 (24.8%)
[Simulator] Cycle 51600000, cores done: 0/4, workloads completed: 428/1725 (24.8%)
[Simulator] Cycle 51700000, cores done: 0/4, workloads completed: 428/1725 (24.8%)
[Simulator] Cycle 51800000, cores done: 0/4, workloads completed: 428/1725 (24.8%)
[Simulator] Cycle 51900000, cores done: 0/4, workloads completed: 428/1725 (24.8%)
[Simulator] Cycle 52000000, cores done: 0/4, workloads completed: 428/1725 (24.8%)
[Simulator] Cycle 52100000, cores done: 0/4, workloads completed: 428/1725 (24.8%)
[Simulator] Cycle 52200000, cores done: 0/4, workloads completed: 429/1725 (24.9%)
[Simulator] Cycle 52300000, cores done: 0/4, workloads completed: 429/1725 (24.9%)
[Simulator] Cycle 52400000, cores done: 0/4, workloads completed: 430/1725 (24.9%)
[Simulator] Cycle 52500000, cores done: 0/4, workloads completed: 430/1725 (24.9%)
[Simulator] Cycle 52600000, cores done: 0/4, workloads completed: 430/1725 (24.9%)
[Simulator] Cycle 52700000, cores done: 0/4, workloads completed: 431/1725 (25.0%)
[Simulator] Cycle 52800000, cores done: 0/4, workloads completed: 431/1725 (25.0%)
[Simulator] Cycle 52900000, cores done: 0/4, workloads completed: 432/1725 (25.0%)
[Simulator] Cycle 53000000, cores done: 0/4, workloads completed: 432/1725 (25.0%)
[Simulator] Cycle 53100000, cores done: 0/4, workloads completed: 432/1725 (25.0%)
[Simulator] Cycle 53200000, cores done: 0/4, workloads completed: 433/1725 (25.1%)
[Simulator] Cycle 53300000, cores done: 0/4, workloads completed: 433/1725 (25.1%)
[Simulator] Cycle 53400000, cores done: 0/4, workloads completed: 434/1725 (25.2%)
[Simulator] Cycle 53500000, cores done: 0/4, workloads completed: 434/1725 (25.2%)
[Simulator] Cycle 53600000, cores done: 0/4, workloads completed: 434/1725 (25.2%)
[Simulator] Cycle 53700000, cores done: 0/4, workloads completed: 435/1725 (25.2%)
[Simulator] Cycle 53800000, cores done: 0/4, workloads completed: 435/1725 (25.2%)
[Simulator] Cycle 53900000, cores done: 0/4, workloads completed: 435/1725 (25.2%)
[Simulator] Cycle 54000000, cores done: 0/4, workloads completed: 435/1725 (25.2%)
[Simulator] Cycle 54100000, cores done: 0/4, workloads completed: 435/1725 (25.2%)
[Simulator] Cycle 54200000, cores done: 0/4, workloads completed: 435/1725 (25.2%)
[Simulator] Cycle 54300000, cores done: 0/4, workloads completed: 435/1725 (25.2%)
[Simulator] Cycle 54400000, cores done: 0/4, workloads completed: 435/1725 (25.2%)
[Simulator] Cycle 54500000, cores done: 0/4, workloads completed: 435/1725 (25.2%)
[Simulator] Cycle 54600000, cores done: 0/4, workloads completed: 436/1725 (25.3%)
[Simulator] Cycle 54700000, cores done: 0/4, workloads completed: 436/1725 (25.3%)
[Simulator] Cycle 54800000, cores done: 0/4, workloads completed: 436/1725 (25.3%)
[Simulator] Cycle 54900000, cores done: 0/4, workloads completed: 436/1725 (25.3%)
[Simulator] Cycle 55000000, cores done: 0/4, workloads completed: 436/1725 (25.3%)
[Simulator] Cycle 55100000, cores done: 0/4, workloads completed: 436/1725 (25.3%)
[Simulator] Cycle 55200000, cores done: 0/4, workloads completed: 436/1725 (25.3%)
[Simulator] Cycle 55300000, cores done: 0/4, workloads completed: 436/1725 (25.3%)
[Simulator] Cycle 55400000, cores done: 0/4, workloads completed: 436/1725 (25.3%)
[Simulator] Cycle 55500000, cores done: 0/4, workloads completed: 437/1725 (25.3%)
[Simulator] Cycle 55600000, cores done: 0/4, workloads completed: 437/1725 (25.3%)
[Simulator] Cycle 55700000, cores done: 0/4, workloads completed: 437/1725 (25.3%)
[Simulator] Cycle 55800000, cores done: 0/4, workloads completed: 437/1725 (25.3%)
[Simulator] Cycle 55900000, cores done: 0/4, workloads completed: 437/1725 (25.3%)
[Simulator] Cycle 56000000, cores done: 0/4, workloads completed: 437/1725 (25.3%)
[Simulator] Cycle 56100000, cores done: 0/4, workloads completed: 437/1725 (25.3%)
[Simulator] Cycle 56200000, cores done: 0/4, workloads completed: 437/1725 (25.3%)
[Simulator] Cycle 56300000, cores done: 0/4, workloads completed: 437/1725 (25.3%)
[Simulator] Cycle 56400000, cores done: 0/4, workloads completed: 438/1725 (25.4%)
[Simulator] Cycle 56500000, cores done: 0/4, workloads completed: 438/1725 (25.4%)
[Simulator] Cycle 56600000, cores done: 0/4, workloads completed: 438/1725 (25.4%)
[Simulator] Cycle 56700000, cores done: 0/4, workloads completed: 438/1725 (25.4%)
[Simulator] Cycle 56800000, cores done: 0/4, workloads completed: 438/1725 (25.4%)
[Simulator] Cycle 56900000, cores done: 0/4, workloads completed: 438/1725 (25.4%)
[Simulator] Cycle 57000000, cores done: 0/4, workloads completed: 438/1725 (25.4%)
[Simulator] Cycle 57100000, cores done: 0/4, workloads completed: 438/1725 (25.4%)
[Simulator] Cycle 57200000, cores done: 0/4, workloads completed: 438/1725 (25.4%)
[Simulator] Cycle 57300000, cores done: 0/4, workloads completed: 439/1725 (25.4%)
[Simulator] Cycle 57400000, cores done: 0/4, workloads completed: 439/1725 (25.4%)
[Simulator] Cycle 57500000, cores done: 0/4, workloads completed: 439/1725 (25.4%)
[Simulator] Cycle 57600000, cores done: 0/4, workloads completed: 439/1725 (25.4%)
[Simulator] Cycle 57700000, cores done: 0/4, workloads completed: 439/1725 (25.4%)
