core_id,workload_idx,layer_name,op_type,start_cycle,loading_done_cycle,compute_done_cycle,end_cycle,loading_cycles,compute_cycles,writeback_cycles,data_sources
0,0,producer,,0,180,680,680,180,500,0,"waiting_for=[t0(DRAM,4096B),t1(DRAM,1024B)]"
1,0,consumer,,0,938,1238,1402,938,300,164,"waiting_for=[t3(DRAM,8192B),t2(C0,16384B)]"
