cycle,core_id,old_state,new_state,workload_idx,layer_name,detail
0,0,IDLE,LOADING,0,conv1,"waiting_for=[t0(DRAM,1176B),t1(DRAM,20355B),t16(DRAM,20355B)]"
0,1,IDLE,LOADING,0,conv1,"waiting_for=[t9(DRAM,1176B),t8(DRAM,19836B),t23(DRAM,19836B)]"
0,2,IDLE,LOADING,0,conv1,"waiting_for=[t10(DRAM,1176B),t1(DRAM,20355B),t16(DRAM,20355B)]"
0,3,IDLE,LOADING,0,conv1,"waiting_for=[t11(DRAM,1176B),t8(DRAM,19836B),t23(DRAM,19836B)]"
0,4,IDLE,LOADING,0,conv1,"waiting_for=[t12(DRAM,1176B),t1(DRAM,20355B),t16(DRAM,20355B)]"
0,5,IDLE,LOADING,0,conv1,"waiting_for=[t13(DRAM,1176B),t8(DRAM,19836B),t23(DRAM,19836B)]"
0,6,IDLE,LOADING,0,conv1,"waiting_for=[t14(DRAM,1176B),t1(DRAM,20355B),t16(DRAM,20355B)]"
0,7,IDLE,LOADING,0,conv1,"waiting_for=[t15(DRAM,1176B),t8(DRAM,19836B),t23(DRAM,19836B)]"
0,8,IDLE,LOADING,0,conv1,"waiting_for=[t0(DRAM,1176B),t2(DRAM,21045B),t17(DRAM,21045B)]"
0,9,IDLE,LOADING,0,conv1,"waiting_for=[t9(DRAM,1176B),t7(DRAM,20862B),t22(DRAM,20862B)]"
0,10,IDLE,LOADING,0,conv1,"waiting_for=[t10(DRAM,1176B),t2(DRAM,21045B),t17(DRAM,21045B)]"
0,11,IDLE,LOADING,0,conv1,"waiting_for=[t11(DRAM,1176B),t7(DRAM,20862B),t22(DRAM,20862B)]"
0,12,IDLE,LOADING,0,conv1,"waiting_for=[t12(DRAM,1176B),t2(DRAM,21045B),t17(DRAM,21045B)]"
0,13,IDLE,LOADING,0,conv1,"waiting_for=[t13(DRAM,1176B),t7(DRAM,20862B),t22(DRAM,20862B)]"
0,14,IDLE,LOADING,0,conv1,"waiting_for=[t14(DRAM,1176B),t2(DRAM,21045B),t17(DRAM,21045B)]"
0,15,IDLE,LOADING,0,conv1,"waiting_for=[t15(DRAM,1176B),t7(DRAM,20862B),t22(DRAM,20862B)]"
0,16,IDLE,LOADING,0,conv1,"waiting_for=[t0(DRAM,1176B),t3(DRAM,21045B),t18(DRAM,21045B)]"
0,17,IDLE,LOADING,0,conv1,"waiting_for=[t9(DRAM,1176B),t6(DRAM,20862B),t21(DRAM,20862B)]"
0,18,IDLE,LOADING,0,conv1,"waiting_for=[t10(DRAM,1176B),t3(DRAM,21045B),t18(DRAM,21045B)]"
0,19,IDLE,LOADING,0,conv1,"waiting_for=[t11(DRAM,1176B),t6(DRAM,20862B),t21(DRAM,20862B)]"
0,20,IDLE,LOADING,0,conv1,"waiting_for=[t12(DRAM,1176B),t3(DRAM,21045B),t18(DRAM,21045B)]"
0,21,IDLE,LOADING,0,conv1,"waiting_for=[t13(DRAM,1176B),t6(DRAM,20862B),t21(DRAM,20862B)]"
0,22,IDLE,LOADING,0,conv1,"waiting_for=[t14(DRAM,1176B),t3(DRAM,21045B),t18(DRAM,21045B)]"
0,23,IDLE,LOADING,0,conv1,"waiting_for=[t15(DRAM,1176B),t6(DRAM,20862B),t21(DRAM,20862B)]"
